,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27,0.014825773239135743,0.0005091121002672647,0.0027054309844970702,6.908506532925028e-05,gini,,1,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
28,0.014745855331420898,0.00023568496463118328,0.002827882766723633,0.00014907717216229813,gini,,1,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
29,0.016955852508544922,0.0008134378904155032,0.003379201889038086,0.0002359738224030956,gini,,1,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
30,0.01626100540161133,0.0008716447816627133,0.0029902935028076174,0.0003031298632708246,gini,,2,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
31,0.014792299270629883,0.0003536072296177273,0.0027944564819335936,0.00011950812077903142,gini,,2,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
32,0.014882850646972656,0.0003611568350698104,0.002826881408691406,8.747738495952274e-05,gini,,2,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
33,0.014668893814086915,0.00029173898851176424,0.0026638984680175783,3.178698214492298e-05,gini,,4,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
34,0.015157556533813477,0.00028542428741599085,0.002785778045654297,0.00014228661001908658,gini,,4,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
35,0.015007591247558594,0.0003241458756030729,0.0027209758758544923,0.0001468646526288289,gini,,4,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
36,0.01200728416442871,0.0002679449102595437,0.002528476715087891,0.00014921654151844397,entropy,3,1,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
37,0.012040662765502929,0.0002611539822170117,0.002426815032958984,3.6076252759732095e-05,entropy,3,1,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
38,0.011623525619506836,0.00028961310804669933,0.002528858184814453,9.156048265094539e-05,entropy,3,1,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
39,0.012194395065307617,0.00019175234249887475,0.0024071693420410155,2.4432309603507476e-05,entropy,3,2,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
40,0.011708736419677734,0.00020220307665107126,0.0024828433990478514,0.00011540339964366692,entropy,3,2,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
41,0.011945247650146484,0.00018574891444786545,0.002515840530395508,2.8710349060292225e-05,entropy,3,2,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
42,0.01206827163696289,0.0007768017291314812,0.0025186061859130858,0.0001359011331956061,entropy,3,4,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
43,0.01187882423400879,0.00033321708831524457,0.0025206089019775392,0.00011780159455119282,entropy,3,4,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
44,0.012001705169677735,0.0002196448496202766,0.002450418472290039,7.70511011275963e-05,entropy,3,4,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
45,0.014646434783935547,0.00044471188294910606,0.002591705322265625,3.3350864875647964e-05,entropy,5,1,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
46,0.014159250259399413,0.0002946210608955707,0.0026825428009033202,0.00012108759268966143,entropy,5,1,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
47,0.013812875747680664,0.0003335012379162464,0.002908468246459961,3.4027267998761974e-05,entropy,5,1,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
48,0.014108848571777344,0.00034718835373643626,0.0026050567626953124,8.520769146679779e-05,entropy,5,2,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
49,0.014033794403076172,0.00014810427034428773,0.0025750160217285155,2.3398861415040798e-05,entropy,5,2,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
50,0.013981819152832031,0.0001840163957042935,0.0026110172271728515,3.177417561674206e-05,entropy,5,2,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
51,0.014065885543823242,0.000273769674955179,0.002561521530151367,1.6270840951394396e-05,entropy,5,4,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
52,0.014430713653564454,0.00037144437509281094,0.0026718616485595704,8.714368338447684e-05,entropy,5,4,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
53,0.014645814895629883,0.00021525207838414215,0.002764892578125,0.00018660353097487266,entropy,5,4,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
54,0.01644439697265625,0.0009770453808003205,0.0029562950134277345,6.681075672761679e-05,entropy,7,1,2,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
55,0.015047693252563476,0.0004228090532695573,0.0026615142822265627,2.6105865477953747e-05,entropy,7,1,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
56,0.015114450454711914,0.00041904349624313444,0.0027427196502685545,0.00021209882960251814,entropy,7,1,10,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
57,0.014903450012207031,0.0004887913855398049,0.002697610855102539,0.00011591504300502854,entropy,7,2,2,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
58,0.014899778366088866,0.00029436407197123944,0.002640438079833984,1.6615157968031653e-05,entropy,7,2,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
59,0.015168571472167968,0.000316238518359413,0.002796030044555664,0.00023169706425875094,entropy,7,2,10,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
60,0.015145111083984374,0.00021201626817944836,0.002685213088989258,9.172289651370099e-05,entropy,7,4,2,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
61,0.015053653717041015,0.0004180919678091048,0.0027912139892578127,0.00012167660358668007,entropy,7,4,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
62,0.015086221694946288,0.00041206106986958134,0.00263361930847168,1.6558269015705325e-05,entropy,7,4,10,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
63,0.0155181884765625,0.0002395551294507738,0.0027466297149658205,0.0001299489655479036,entropy,,1,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
64,0.01478424072265625,0.00012273806977276577,0.002670145034790039,4.310133156753241e-05,entropy,,1,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
65,0.015344953536987305,0.00037893495027773464,0.0027740955352783202,0.0001117170135284004,entropy,,1,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
66,0.014806032180786133,0.00029563030876069834,0.0026851654052734374,4.514053953643154e-05,entropy,,2,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
67,0.015200662612915038,0.0003932349272472729,0.0027855873107910157,0.00019695935302218911,entropy,,2,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
68,0.014691400527954101,0.00015850603643121266,0.0027413368225097656,0.00011192364601594197,entropy,,2,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
69,0.015024185180664062,0.0005032956458658264,0.0026599884033203123,4.552269225676552e-05,entropy,,4,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
70,0.01504659652709961,0.00037984391295196266,0.002739715576171875,8.17551735099609e-05,entropy,,4,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
71,0.015376806259155273,0.0004341986580005562,0.0026693344116210938,5.4435509438659406e-05,entropy,,4,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8221353383458646,0.8166015037593986,0.8199097744360903,0.8217035611164581,0.8205004812319538,0.8201701317779531,0.001955784499007169,1
